id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id,chapter_id,chapter_event_id,chapter_full_image,chapter_detail_crop
E00240,3103.0,00:51:43.000,00h51m43s000ms,abrupt_change,77575,2020,"28,21,320,133",0.111161,5.771,0.099821,5.2957,event_frames_full/E00240_00h51m43s000ms_abrupt_change.jpg,event_crops/E00240_00h51m43s000ms_abrupt_change_DETAIL.jpg,"118,96,1920,829",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00240_00h51m43s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00240_00h51m43s000ms_abrupt_change_DETAIL.jpg,GE01336,CH17,CH17-E0025,event_frames/CH17-E0025_00h51m43s000ms_abrupt_change.jpg,detail_crops/CH17-E0025_00h51m43s000ms_DETAIL.jpg
E00241,3103.4,00:51:43.400,00h51m43s400ms,abrupt_change,77585,2022,"28,12,320,140",0.145022,7.6069,0.145647,7.4032,event_frames_full/E00241_00h51m43s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00241_00h51m43s400ms_abrupt_change.jpg,,GE01337,CH17,CH17-E0026,event_frames/CH17-E0026_00h51m43s400ms_abrupt_change.jpg,
E00242,3104.2,00:51:44.200,00h51m44s200ms,abrupt_change,77605,2026,"29,12,320,140",0.085982,5.499,0.114308,6.4282,event_frames_full/E00242_00h51m44s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00242_00h51m44s200ms_abrupt_change.jpg,,GE01338,CH17,CH17-E0027,event_frames/CH17-E0027_00h51m44s200ms_abrupt_change.jpg,
E00243,3108.2,00:51:48.200,00h51m48s200ms,motion_progress,77705,2046,"40,44,320,137",0.026875,1.7657,0.026897,1.7248,event_frames_full/E00243_00h51m48s200ms_motion_progress.jpg,event_crops/E00243_00h51m48s200ms_motion_progress_DETAIL.jpg,"190,234,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00243_00h51m48s200ms_motion_progress.jpg,event_chunks_5fps/chunk_04/event_crops/E00243_00h51m48s200ms_motion_progress_DETAIL.jpg,GE01339,CH17,CH17-E0028,event_frames/CH17-E0028_00h51m48s200ms_motion_progress.jpg,detail_crops/CH17-E0028_00h51m48s200ms_DETAIL.jpg
E00244,3108.6,00:51:48.600,00h51m48s600ms,abrupt_change,77715,2048,"33,24,320,136",0.079062,5.4325,0.064844,2.9462,event_frames_full/E00244_00h51m48s600ms_abrupt_change.jpg,event_crops/E00244_00h51m48s600ms_abrupt_change_DETAIL.jpg,"148,114,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00244_00h51m48s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00244_00h51m48s600ms_abrupt_change_DETAIL.jpg,GE01340,CH17,CH17-E0029,event_frames/CH17-E0029_00h51m48s600ms_abrupt_change.jpg,detail_crops/CH17-E0029_00h51m48s600ms_DETAIL.jpg
E00245,3110.6,00:51:50.600,00h51m50s600ms,abrupt_change,77765,2058,"44,65,125,117",0.034487,2.555,0.034152,2.3112,event_frames_full/E00245_00h51m50s600ms_abrupt_change.jpg,event_crops/E00245_00h51m50s600ms_abrupt_change_DETAIL.jpg,"214,360,800,733",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00245_00h51m50s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00245_00h51m50s600ms_abrupt_change_DETAIL.jpg,GE01341,CH17,CH17-E0030,event_frames/CH17-E0030_00h51m50s600ms_abrupt_change.jpg,detail_crops/CH17-E0030_00h51m50s600ms_DETAIL.jpg
E00246,3111.2,00:51:51.200,00h51m51s200ms,abrupt_change,77780,2061,"44,73,125,117",0.034152,2.3042,0.034152,2.3043,event_frames_full/E00246_00h51m51s200ms_abrupt_change.jpg,event_crops/E00246_00h51m51s200ms_abrupt_change_DETAIL.jpg,"214,409,800,733",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00246_00h51m51s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00246_00h51m51s200ms_abrupt_change_DETAIL.jpg,GE01342,CH17,CH17-E0031,event_frames/CH17-E0031_00h51m51s200ms_abrupt_change.jpg,detail_crops/CH17-E0031_00h51m51s200ms_DETAIL.jpg
E00247,3113.8,00:51:53.800,00h51m53s800ms,abrupt_change,77845,2074,"33,12,320,134",0.108772,6.9044,0.111451,6.9413,event_frames_full/E00247_00h51m53s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00247_00h51m53s800ms_abrupt_change.jpg,,GE01343,CH17,CH17-E0032,event_frames/CH17-E0032_00h51m53s800ms_abrupt_change.jpg,
E00248,3115.2,00:51:55.200,00h51m55s200ms,abrupt_change,77880,2081,"34,12,320,136",0.074241,4.9522,0.07654,4.9698,event_frames_full/E00248_00h51m55s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00248_00h51m55s200ms_abrupt_change.jpg,,GE01344,CH17,CH17-E0033,event_frames/CH17-E0033_00h51m55s200ms_abrupt_change.jpg,
E00249,3115.8,00:51:55.800,00h51m55s800ms,stable_change,77895,2084,"39,14,320,137",0.036339,2.8163,0.0,0.0,event_frames_full/E00249_00h51m55s800ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00249_00h51m55s800ms_stable_change.jpg,,GE01345,CH17,CH17-E0034,event_frames/CH17-E0034_00h51m55s800ms_stable_change.jpg,
