id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id
E00067,216.0,00:03:36.000,00h03m36s000ms,abrupt_change,5400,1080,"39,83,160,105",0.059152,4.7019,0.059152,4.7019,event_frames_full/E00067_00h03m36s000ms_abrupt_change.jpg,event_crops/E00067_00h03m36s000ms_abrupt_change_DETAIL.jpg,"184,469,1010,661",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00067_00h03m36s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00067_00h03m36s000ms_abrupt_change_DETAIL.jpg,GE00067
E00068,216.4,00:03:36.400,00h03m36s400ms,abrupt_change,5410,1082,"39,83,160,105",0.059152,4.7012,0.059152,4.6985,event_frames_full/E00068_00h03m36s400ms_abrupt_change.jpg,event_crops/E00068_00h03m36s400ms_abrupt_change_DETAIL.jpg,"184,469,1010,661",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00068_00h03m36s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00068_00h03m36s400ms_abrupt_change_DETAIL.jpg,GE00068
E00069,217.0,00:03:37.000,00h03m37s000ms,stable_change,5425,1085,"39,76,160,98",0.059174,4.4611,0.0,0.0168,event_frames_full/E00069_00h03m37s000ms_stable_change.jpg,event_crops/E00069_00h03m37s000ms_stable_change_DETAIL.jpg,"184,427,1010,619",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00069_00h03m37s000ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00069_00h03m37s000ms_stable_change_DETAIL.jpg,GE00069
E00070,217.4,00:03:37.400,00h03m37s400ms,abrupt_change,5435,1087,"39,71,162,114",0.041964,2.6511,0.041964,2.6437,event_frames_full/E00070_00h03m37s400ms_abrupt_change.jpg,event_crops/E00070_00h03m37s400ms_abrupt_change_DETAIL.jpg,"184,397,1022,715",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00070_00h03m37s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00070_00h03m37s400ms_abrupt_change_DETAIL.jpg,GE00070
E00071,219.6,00:03:39.600,00h03m39s600ms,abrupt_change,5490,1098,"39,62,162,115",0.049598,2.9957,0.04933,2.9817,event_frames_full/E00071_00h03m39s600ms_abrupt_change.jpg,event_crops/E00071_00h03m39s600ms_abrupt_change_DETAIL.jpg,"184,342,1022,721",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00071_00h03m39s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00071_00h03m39s600ms_abrupt_change_DETAIL.jpg,GE00071
E00072,220.4,00:03:40.400,00h03m40s400ms,abrupt_change,5510,1102,"39,62,160,90",0.045714,2.9058,0.045513,2.8706,event_frames_full/E00072_00h03m40s400ms_abrupt_change.jpg,event_crops/E00072_00h03m40s400ms_abrupt_change_DETAIL.jpg,"184,342,1010,571",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00072_00h03m40s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00072_00h03m40s400ms_abrupt_change_DETAIL.jpg,GE00072
E00073,221.0,00:03:41.000,00h03m41s000ms,stable_change,5525,1105,"39,79,160,96",0.04567,3.2608,0.0,0.0,event_frames_full/E00073_00h03m41s000ms_stable_change.jpg,event_crops/E00073_00h03m41s000ms_stable_change_DETAIL.jpg,"184,445,1010,607",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00073_00h03m41s000ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00073_00h03m41s000ms_stable_change_DETAIL.jpg,GE00073
E00074,221.8,00:03:41.800,00h03m41s800ms,abrupt_change,5545,1109,"32,13,320,136",0.148415,8.4543,0.159442,8.4192,event_frames_full/E00074_00h03m41s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00074_00h03m41s800ms_abrupt_change.jpg,,GE00074
E00075,222.4,00:03:42.400,00h03m42s400ms,abrupt_change,5560,1112,"27,3,320,133",0.068326,3.8812,0.05096,3.3717,event_frames_full/E00075_00h03m42s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00075_00h03m42s400ms_abrupt_change.jpg,,GE00075
E00076,223.0,00:03:43.000,00h03m43s000ms,abrupt_change,5575,1115,"39,99,160,116",0.045424,2.8418,0.045424,2.8287,event_frames_full/E00076_00h03m43s000ms_abrupt_change.jpg,event_crops/E00076_00h03m43s000ms_abrupt_change_DETAIL.jpg,"184,565,1010,727",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00076_00h03m43s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00076_00h03m43s000ms_abrupt_change_DETAIL.jpg,GE00076
E00077,223.6,00:03:43.600,00h03m43s600ms,abrupt_change,5590,1118,"39,106,160,124",0.048237,3.3538,0.048237,3.3467,event_frames_full/E00077_00h03m43s600ms_abrupt_change.jpg,event_crops/E00077_00h03m43s600ms_abrupt_change_DETAIL.jpg,"184,607,1010,775",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00077_00h03m43s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00077_00h03m43s600ms_abrupt_change_DETAIL.jpg,GE00077
E00078,224.4,00:03:44.400,00h03m44s400ms,abrupt_change,5610,1122,"39,114,160,131",0.045714,3.42,0.045714,3.4119,event_frames_full/E00078_00h03m44s400ms_abrupt_change.jpg,event_crops/E00078_00h03m44s400ms_abrupt_change_DETAIL.jpg,"184,655,1010,817",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00078_00h03m44s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00078_00h03m44s400ms_abrupt_change_DETAIL.jpg,GE00078
E00079,224.8,00:03:44.800,00h03m44s800ms,abrupt_change,5620,1124,"39,114,160,131",0.045714,3.424,0.045714,3.4198,event_frames_full/E00079_00h03m44s800ms_abrupt_change.jpg,event_crops/E00079_00h03m44s800ms_abrupt_change_DETAIL.jpg,"184,655,1010,817",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00079_00h03m44s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00079_00h03m44s800ms_abrupt_change_DETAIL.jpg,GE00079
E00080,225.2,00:03:45.200,00h03m45s200ms,abrupt_change,5630,1126,"39,106,160,124",0.048281,3.3171,0.048281,3.3171,event_frames_full/E00080_00h03m45s200ms_abrupt_change.jpg,event_crops/E00080_00h03m45s200ms_abrupt_change_DETAIL.jpg,"184,607,1010,775",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00080_00h03m45s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00080_00h03m45s200ms_abrupt_change_DETAIL.jpg,GE00080
E00081,226.0,00:03:46.000,00h03m46s000ms,abrupt_change,5650,1130,"40,94,162,136",0.030223,0.9214,0.030357,0.9236,event_frames_full/E00081_00h03m46s000ms_abrupt_change.jpg,event_crops/E00081_00h03m46s000ms_abrupt_change_DETAIL.jpg,"190,535,1022,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00081_00h03m46s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00081_00h03m46s000ms_abrupt_change_DETAIL.jpg,GE00081
E00082,226.6,00:03:46.600,00h03m46s600ms,stable_change,5665,1133,"39,93,163,140",0.066897,4.4268,0.0,0.0044,event_frames_full/E00082_00h03m46s600ms_stable_change.jpg,event_crops/E00082_00h03m46s600ms_stable_change_DETAIL.jpg,"184,529,1028,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00082_00h03m46s600ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00082_00h03m46s600ms_stable_change_DETAIL.jpg,GE00082
E00083,228.2,00:03:48.200,00h03m48s200ms,abrupt_change,5705,1141,"39,110,163,135",0.047054,3.342,0.046853,3.3319,event_frames_full/E00083_00h03m48s200ms_abrupt_change.jpg,event_crops/E00083_00h03m48s200ms_abrupt_change_DETAIL.jpg,"184,631,1028,841",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00083_00h03m48s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00083_00h03m48s200ms_abrupt_change_DETAIL.jpg,GE00083
E00084,228.8,00:03:48.800,00h03m48s800ms,stable_change,5720,1144,"39,118,163,135",0.046853,3.3303,0.0,0.0069,event_frames_full/E00084_00h03m48s800ms_stable_change.jpg,event_crops/E00084_00h03m48s800ms_stable_change_DETAIL.jpg,"184,679,1028,841",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00084_00h03m48s800ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00084_00h03m48s800ms_stable_change_DETAIL.jpg,GE00084
E00085,229.2,00:03:49.200,00h03m49s200ms,abrupt_change,5730,1146,"0,0,320,140",0.960246,32.4659,0.960246,32.4659,event_frames_full/E00085_00h03m49s200ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00085_00h03m49s200ms_abrupt_change.jpg,,GE00085
E00086,229.8,00:03:49.800,00h03m49s800ms,stable_change,5745,1149,"0,0,318,140",0.977835,59.7777,0.0,0.0134,event_frames_full/E00086_00h03m49s800ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00086_00h03m49s800ms_stable_change.jpg,,GE00086
E00087,233.0,00:03:53.000,00h03m53s000ms,abrupt_change,5825,1165,"32,24,320,140",0.194018,13.4586,0.193192,13.4474,event_frames_full/E00087_00h03m53s000ms_abrupt_change.jpg,event_crops/E00087_00h03m53s000ms_abrupt_change_DETAIL.jpg,"142,114,1920,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00087_00h03m53s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00087_00h03m53s000ms_abrupt_change_DETAIL.jpg,GE00087
E00088,233.6,00:03:53.600,00h03m53s600ms,stable_change,5840,1168,"0,0,318,140",0.989174,79.5607,0.0,0.0063,event_frames_full/E00088_00h03m53s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00088_00h03m53s600ms_stable_change.jpg,,GE00088
E00089,249.6,00:04:09.600,00h04m09s600ms,abrupt_change,6240,1248,"33,18,320,133",0.053103,3.8789,0.042188,3.4663,event_frames_full/E00089_00h04m09s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00089_00h04m09s600ms_abrupt_change.jpg,,GE00089
E00090,250.0,00:04:10.000,00h04m10s000ms,abrupt_change,6250,1250,"33,18,320,132",0.098951,5.4512,0.103571,5.4856,event_frames_full/E00090_00h04m10s000ms_abrupt_change.jpg,event_crops/E00090_00h04m10s000ms_abrupt_change_DETAIL.jpg,"148,78,1920,823",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00090_00h04m10s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00090_00h04m10s000ms_abrupt_change_DETAIL.jpg,GE00090
E00091,250.4,00:04:10.400,00h04m10s400ms,abrupt_change,6260,1252,"37,14,320,132",0.084598,4.2041,0.05846,3.6279,event_frames_full/E00091_00h04m10s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00091_00h04m10s400ms_abrupt_change.jpg,,GE00091
E00092,251.0,00:04:11.000,00h04m11s000ms,stable_change,6275,1255,"36,14,320,135",0.071763,4.311,0.0,0.0,event_frames_full/E00092_00h04m11s000ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00092_00h04m11s000ms_stable_change.jpg,,GE00092
E00093,257.6,00:04:17.600,00h04m17s600ms,abrupt_change,6440,1288,"37,15,320,135",0.041429,3.0983,0.037165,2.8665,event_frames_full/E00093_00h04m17s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00093_00h04m17s600ms_abrupt_change.jpg,,GE00093
E00094,258.0,00:04:18.000,00h04m18s000ms,abrupt_change,6450,1290,"36,17,320,138",0.054174,3.6609,0.060625,3.6582,event_frames_full/E00094_00h04m18s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00094_00h04m18s000ms_abrupt_change.jpg,,GE00094
E00095,259.6,00:04:19.600,00h04m19s600ms,abrupt_change,6490,1298,"36,12,320,138",0.062076,3.8138,0.063147,3.8616,event_frames_full/E00095_00h04m19s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00095_00h04m19s600ms_abrupt_change.jpg,,GE00095
E00096,260.0,00:04:20.000,00h04m20s000ms,abrupt_change,6500,1300,"36,12,320,140",0.092098,4.8577,0.047768,3.2643,event_frames_full/E00096_00h04m20s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00096_00h04m20s000ms_abrupt_change.jpg,,GE00096
E00097,260.6,00:04:20.600,00h04m20s600ms,stable_change,6515,1303,"36,14,320,140",0.153147,6.921,0.0,0.0,event_frames_full/E00097_00h04m20s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00097_00h04m20s600ms_stable_change.jpg,,GE00097
E00098,273.4,00:04:33.400,00h04m33s400ms,motion_progress,6835,1367,"37,45,291,140",0.02096,2.4829,0.007946,1.739,event_frames_full/E00098_00h04m33s400ms_motion_progress.jpg,event_crops/E00098_00h04m33s400ms_motion_progress_DETAIL.jpg,"172,240,1796,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00098_00h04m33s400ms_motion_progress.jpg,event_chunks_5fps/chunk_01/event_crops/E00098_00h04m33s400ms_motion_progress_DETAIL.jpg,GE00098
E00099,273.8,00:04:33.800,00h04m33s800ms,abrupt_change,6845,1369,"36,13,320,140",0.207366,8.7909,0.189107,8.0894,event_frames_full/E00099_00h04m33s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00099_00h04m33s800ms_abrupt_change.jpg,,GE00099
E00100,275.8,00:04:35.800,00h04m35s800ms,abrupt_change,6895,1379,"36,22,292,140",0.330826,40.6206,0.32279,40.4148,event_frames_full/E00100_00h04m35s800ms_abrupt_change.jpg,event_crops/E00100_00h04m35s800ms_abrupt_change_DETAIL.jpg,"166,102,1802,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00100_00h04m35s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00100_00h04m35s800ms_abrupt_change_DETAIL.jpg,GE00100
E00101,276.2,00:04:36.200,00h04m36s200ms,abrupt_change,6905,1381,"36,17,320,140",0.317232,38.5878,0.307545,36.5295,event_frames_full/E00101_00h04m36s200ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00101_00h04m36s200ms_abrupt_change.jpg,,GE00101
E00102,276.6,00:04:36.600,00h04m36s600ms,abrupt_change,6915,1383,"36,14,320,140",0.091183,6.7841,0.090848,6.767,event_frames_full/E00102_00h04m36s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00102_00h04m36s600ms_abrupt_change.jpg,,GE00102
E00103,277.2,00:04:37.200,00h04m37s200ms,stable_change,6930,1386,"36,12,320,140",0.515312,68.0156,0.0,0.0004,event_frames_full/E00103_00h04m37s200ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00103_00h04m37s200ms_stable_change.jpg,,GE00103
E00104,277.6,00:04:37.600,00h04m37s600ms,abrupt_change,6940,1388,"38,14,290,98",0.425089,7.8133,0.425089,7.8133,event_frames_full/E00104_00h04m37s600ms_abrupt_change.jpg,event_crops/E00104_00h04m37s600ms_abrupt_change_DETAIL.jpg,"178,54,1790,619",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00104_00h04m37s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00104_00h04m37s600ms_abrupt_change_DETAIL.jpg,GE00104
E00105,278.2,00:04:38.200,00h04m38s200ms,abrupt_change,6955,1391,"36,12,292,100",0.497701,49.5329,0.497701,49.5329,event_frames_full/E00105_00h04m38s200ms_abrupt_change.jpg,event_crops/E00105_00h04m38s200ms_abrupt_change_DETAIL.jpg,"166,42,1802,631",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00105_00h04m38s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00105_00h04m38s200ms_abrupt_change_DETAIL.jpg,GE00105
E00106,279.0,00:04:39.000,00h04m39s000ms,stable_change,6975,1395,"39,53,288,115",0.031942,5.6547,0.0,0.0057,event_frames_full/E00106_00h04m39s000ms_stable_change.jpg,event_crops/E00106_00h04m39s000ms_stable_change_DETAIL.jpg,"184,288,1778,721",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00106_00h04m39s000ms_stable_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00106_00h04m39s000ms_stable_change_DETAIL.jpg,GE00106
E00107,283.6,00:04:43.600,00h04m43s600ms,abrupt_change,7090,1418,"2,0,320,140",0.406786,16.6861,0.410335,16.5417,event_frames_full/E00107_00h04m43s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00107_00h04m43s600ms_abrupt_change.jpg,,GE00107
E00108,284.0,00:04:44.000,00h04m44s000ms,abrupt_change,7100,1420,"3,2,299,118",0.069955,4.9658,0.084911,5.4576,event_frames_full/E00108_00h04m44s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00108_00h04m44s000ms_abrupt_change.jpg,,GE00108
E00109,284.4,00:04:44.400,00h04m44s400ms,abrupt_change,7110,1422,"2,0,320,140",0.074487,6.4943,0.061451,4.7855,event_frames_full/E00109_00h04m44s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00109_00h04m44s400ms_abrupt_change.jpg,,GE00109
E00110,284.8,00:04:44.800,00h04m44s800ms,abrupt_change,7120,1424,"0,23,320,140",0.129152,8.6513,0.129152,8.6513,event_frames_full/E00110_00h04m44s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00110_00h04m44s800ms_abrupt_change.jpg,,GE00110
E00111,288.2,00:04:48.200,00h04m48s200ms,settled,7205,1441,"0,34,135,109",0.008103,1.26,0.0,0.0,event_frames_full/E00111_00h04m48s200ms_settled.jpg,event_crops/E00111_00h04m48s200ms_settled_DETAIL.jpg,"0,174,860,685",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00111_00h04m48s200ms_settled.jpg,event_chunks_5fps/chunk_01/event_crops/E00111_00h04m48s200ms_settled_DETAIL.jpg,GE00111
E00112,291.8,00:04:51.800,00h04m51s800ms,abrupt_change,7295,1459,"0,0,320,140",0.232366,13.981,0.232076,14.0461,event_frames_full/E00112_00h04m51s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00112_00h04m51s800ms_abrupt_change.jpg,,GE00112
E00113,292.2,00:04:52.200,00h04m52s200ms,abrupt_change,7305,1461,"2,2,306,126",0.122254,6.5308,0.03183,1.7795,event_frames_full/E00113_00h04m52s200ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00113_00h04m52s200ms_abrupt_change.jpg,,GE00113
E00114,292.6,00:04:52.600,00h04m52s600ms,abrupt_change,7315,1463,"27,0,320,140",0.087634,5.7374,0.087634,5.7369,event_frames_full/E00114_00h04m52s600ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00114_00h04m52s600ms_abrupt_change.jpg,,GE00114
E00115,293.2,00:04:53.200,00h04m53s200ms,stable_change,7330,1466,"0,22,320,136",0.148281,7.7951,0.003661,0.1499,event_frames_full/E00115_00h04m53s200ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00115_00h04m53s200ms_stable_change.jpg,,GE00115
E00116,297.6,00:04:57.600,00h04m57s600ms,abrupt_change,7440,1488,"28,45,320,138",0.08375,4.9841,0.081987,4.8886,event_frames_full/E00116_00h04m57s600ms_abrupt_change.jpg,event_crops/E00116_00h04m57s600ms_abrupt_change_DETAIL.jpg,"118,240,1920,842",chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00116_00h04m57s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_01/event_crops/E00116_00h04m57s600ms_abrupt_change_DETAIL.jpg,GE00116
E00117,299.4,00:04:59.400,00h04m59s400ms,abrupt_change,7485,1497,"27,3,320,140",0.137098,8.19,0.144621,8.2333,event_frames_full/E00117_00h04m59s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00117_00h04m59s400ms_abrupt_change.jpg,,GE00117
E00118,299.8,00:04:59.800,00h04m59s800ms,abrupt_change,7495,1499,"27,10,320,140",0.203393,10.0268,0.148996,8.8093,event_frames_full/E00118_00h04m59s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00118_00h04m59s800ms_abrupt_change.jpg,,GE00118
E00119,301.4,00:05:01.400,00h05m01s400ms,abrupt_change,7535,1507,"28,16,320,140",0.159799,9.2856,0.13942,9.2258,event_frames_full/E00119_00h05m01s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00119_00h05m01s400ms_abrupt_change.jpg,,GE00119
E00120,301.8,00:05:01.800,00h05m01s800ms,abrupt_change,7545,1509,"27,12,320,140",0.198772,9.3533,0.20779,9.0897,event_frames_full/E00120_00h05m01s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00120_00h05m01s800ms_abrupt_change.jpg,,GE00120
E00121,302.2,00:05:02.200,00h05m02s200ms,abrupt_change,7555,1511,"28,12,320,140",0.174129,8.4534,0.061719,7.7588,event_frames_full/E00121_00h05m02s200ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00121_00h05m02s200ms_abrupt_change.jpg,,GE00121
E00122,302.8,00:05:02.800,00h05m02s800ms,stable_change,7570,1514,"42,12,320,140",0.154018,6.8062,0.0,0.0,event_frames_full/E00122_00h05m02s800ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00122_00h05m02s800ms_stable_change.jpg,,GE00122
E00123,306.4,00:05:06.400,00h05m06s400ms,abrupt_change,7660,1532,"28,13,320,140",0.094085,7.8792,0.082254,7.6114,event_frames_full/E00123_00h05m06s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00123_00h05m06s400ms_abrupt_change.jpg,,GE00123
E00124,306.8,00:05:06.800,00h05m06s800ms,abrupt_change,7670,1534,"27,15,320,138",0.187924,9.8494,0.218259,10.1695,event_frames_full/E00124_00h05m06s800ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00124_00h05m06s800ms_abrupt_change.jpg,,GE00124
E00125,307.4,00:05:07.400,00h05m07s400ms,abrupt_change,7685,1537,"27,15,320,137",0.126629,9.2505,0.126629,9.2502,event_frames_full/E00125_00h05m07s400ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00125_00h05m07s400ms_abrupt_change.jpg,,GE00125
E00126,308.0,00:05:08.000,00h05m08s000ms,abrupt_change,7700,1540,"28,12,320,140",0.148549,7.1736,0.032701,7.0353,event_frames_full/E00126_00h05m08s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00126_00h05m08s000ms_abrupt_change.jpg,,GE00126
E00127,308.6,00:05:08.600,00h05m08s600ms,stable_change,7715,1543,"43,12,320,140",0.09529,5.6455,0.0,0.0009,event_frames_full/E00127_00h05m08s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00127_00h05m08s600ms_stable_change.jpg,,GE00127
E00128,309.0,00:05:09.000,00h05m09s000ms,abrupt_change,7725,1545,"28,12,320,140",0.215982,11.0234,0.195268,9.8347,event_frames_full/E00128_00h05m09s000ms_abrupt_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00128_00h05m09s000ms_abrupt_change.jpg,,GE00128
E00129,309.6,00:05:09.600,00h05m09s600ms,stable_change,7740,1548,"28,12,320,138",0.155826,8.3671,0.0,0.0048,event_frames_full/E00129_00h05m09s600ms_stable_change.jpg,,,chunk_01,event_chunks_5fps/chunk_01/event_frames_full/E00129_00h05m09s600ms_stable_change.jpg,,GE00129
