chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH09-E0097,00:23:42.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0097_00h23m42s600ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0097_00h23m42s600ms_DETAIL.jpg,,,,,,,,,
CH09-E0098,00:23:43.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0098_00h23m43s800ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0098_00h23m43s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0099,00:23:45.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0099_00h23m45s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0100,00:23:46.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0100_00h23m46s000ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0101,00:23:46.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0101_00h23m46s400ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0102,00:23:46.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0102_00h23m46s800ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0103,00:23:47.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0103_00h23m47s200ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0104,00:23:47.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0104_00h23m47s800ms_stable_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0104_00h23m47s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0105,00:23:48.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0105_00h23m48s200ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0105_00h23m48s200ms_DETAIL.jpg,,,,,,,,,
CH09-E0106,00:23:51.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0106_00h23m51s800ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0106_00h23m51s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0107,00:23:55.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0107_00h23m55s000ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0107_00h23m55s000ms_DETAIL.jpg,,,,,,,,,
CH09-E0108,00:23:58.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0108_00h23m58s600ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0108_00h23m58s600ms_DETAIL.jpg,,,,,,,,,
CH09-E0109,00:24:03.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0109_00h24m03s000ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0109_00h24m03s000ms_DETAIL.jpg,,,,,,,,,
CH09-E0110,00:24:04.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0110_00h24m04s400ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0111,00:24:05.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0111_00h24m05s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0112,00:24:06.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0112_00h24m06s000ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0113,00:24:06.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0113_00h24m06s600ms_stable_change.jpg,,,,,,,,,,
CH09-E0114,00:24:09.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0114_00h24m09s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0115,00:24:10.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0115_00h24m10s000ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0116,00:24:10.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0116_00h24m10s800ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0116_00h24m10s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0117,00:24:11.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0117_00h24m11s400ms_stable_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0117_00h24m11s400ms_DETAIL.jpg,,,,,,,,,
CH09-E0118,00:24:17.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0118_00h24m17s600ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0118_00h24m17s600ms_DETAIL.jpg,,,,,,,,,
CH09-E0119,00:24:18.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0119_00h24m18s000ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0119_00h24m18s000ms_DETAIL.jpg,,,,,,,,,
CH09-E0120,00:24:18.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0120_00h24m18s400ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0120_00h24m18s400ms_DETAIL.jpg,,,,,,,,,
CH09-E0121,00:24:18.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0121_00h24m18s800ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0121_00h24m18s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0122,00:24:23.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0122_00h24m23s800ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0122_00h24m23s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0123,00:24:24.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0123_00h24m24s400ms_stable_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0123_00h24m24s400ms_DETAIL.jpg,,,,,,,,,
CH09-E0124,00:24:24.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0124_00h24m24s800ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0124_00h24m24s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0125,00:24:25.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0125_00h24m25s600ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0125_00h24m25s600ms_DETAIL.jpg,,,,,,,,,
CH09-E0126,00:24:26.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0126_00h24m26s200ms_stable_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0126_00h24m26s200ms_DETAIL.jpg,,,,,,,,,
CH09-E0127,00:24:28.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0127_00h24m28s000ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0128,00:24:28.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0128_00h24m28s600ms_stable_change.jpg,,,,,,,,,,
CH09-E0129,00:24:47.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0129_00h24m47s200ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0129_00h24m47s200ms_DETAIL.jpg,,,,,,,,,
CH09-E0130,00:27:13.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0130_00h27m13s800ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0131,00:27:14.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0131_00h27m14s400ms_stable_change.jpg,,,,,,,,,,
CH09-E0132,00:27:15.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0132_00h27m15s400ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0133,00:27:16.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0133_00h27m16s000ms_stable_change.jpg,,,,,,,,,,
CH09-E0134,00:27:18.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0134_00h27m18s400ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0135,00:27:18.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0135_00h27m18s800ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0136,00:27:19.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0136_00h27m19s200ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0137,00:27:19.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0137_00h27m19s800ms_stable_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0137_00h27m19s800ms_DETAIL.jpg,,,,,,,,,
