id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id,chapter_id,chapter_event_id,chapter_full_image,chapter_detail_crop
E00064,1969.4,00:32:49.400,00h32m49s400ms,abrupt_change,49235,852,"18,12,320,140",0.219777,12.781,0.225179,13.8441,event_frames_full/E00064_00h32m49s400ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00064_00h32m49s400ms_abrupt_change.jpg,,GE00798,CH11,CH11-E0045,event_frames/CH11-E0045_00h32m49s400ms_abrupt_change.jpg,
E00065,1969.8,00:32:49.800,00h32m49s800ms,abrupt_change,49245,854,"18,12,320,140",0.384688,21.7666,0.195804,10.0573,event_frames_full/E00065_00h32m49s800ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00065_00h32m49s800ms_abrupt_change.jpg,,GE00799,CH11,CH11-E0046,event_frames/CH11-E0046_00h32m49s800ms_abrupt_change.jpg,
E00066,1970.4,00:32:50.400,00h32m50s400ms,abrupt_change,49260,857,"77,81,240,140",0.063705,4.597,0.061741,4.5203,event_frames_full/E00066_00h32m50s400ms_abrupt_change.jpg,event_crops/E00066_00h32m50s400ms_abrupt_change_DETAIL.jpg,"412,457,1490,842",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00066_00h32m50s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00066_00h32m50s400ms_abrupt_change_DETAIL.jpg,GE00800,CH11,CH11-E0047,event_frames/CH11-E0047_00h32m50s400ms_abrupt_change.jpg,detail_crops/CH11-E0047_00h32m50s400ms_DETAIL.jpg
E00067,1971.0,00:32:51.000,00h32m51s000ms,abrupt_change,49275,860,"0,0,281,137",0.059308,4.3377,0.041964,3.5875,event_frames_full/E00067_00h32m51s000ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00067_00h32m51s000ms_abrupt_change.jpg,,GE00801,CH11,CH11-E0048,event_frames/CH11-E0048_00h32m51s000ms_abrupt_change.jpg,
E00068,1971.4,00:32:51.400,00h32m51s400ms,abrupt_change,49285,862,"0,0,318,140",0.939174,106.4318,0.939174,106.4318,event_frames_full/E00068_00h32m51s400ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00068_00h32m51s400ms_abrupt_change.jpg,,GE00802,CH11,CH11-E0049,event_frames/CH11-E0049_00h32m51s400ms_abrupt_change.jpg,
E00069,1971.8,00:32:51.800,00h32m51s800ms,abrupt_change,49295,864,"0,0,320,140",0.740246,77.9623,0.740357,78.5171,event_frames_full/E00069_00h32m51s800ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00069_00h32m51s800ms_abrupt_change.jpg,,GE00803,CH11,CH11-E0050,event_frames/CH11-E0050_00h32m51s800ms_abrupt_change.jpg,
E00070,1972.4,00:32:52.400,00h32m52s400ms,abrupt_change,49310,867,"37,0,320,140",0.55471,20.0949,0.255781,16.2234,event_frames_full/E00070_00h32m52s400ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00070_00h32m52s400ms_abrupt_change.jpg,,GE00804,CH11,CH11-E0051,event_frames/CH11-E0051_00h32m52s400ms_abrupt_change.jpg,
E00071,1973.0,00:32:53.000,00h32m53s000ms,stable_change,49325,870,"44,0,320,140",0.199286,6.8129,0.0,0.0057,event_frames_full/E00071_00h32m53s000ms_stable_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00071_00h32m53s000ms_stable_change.jpg,,GE00805,CH11,CH11-E0052,event_frames/CH11-E0052_00h32m53s000ms_stable_change.jpg,
E00072,1979.4,00:32:59.400,00h32m59s400ms,abrupt_change,49485,902,"44,0,320,136",0.082121,4.3258,0.0725,3.991,event_frames_full/E00072_00h32m59s400ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00072_00h32m59s400ms_abrupt_change.jpg,,GE00806,CH11,CH11-E0053,event_frames/CH11-E0053_00h32m59s400ms_abrupt_change.jpg,
E00073,1980.2,00:33:00.200,00h33m00s200ms,abrupt_change,49505,906,"44,0,320,132",0.137924,6.3527,0.219375,9.0805,event_frames_full/E00073_00h33m00s200ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00073_00h33m00s200ms_abrupt_change.jpg,,GE00807,CH11,CH11-E0054,event_frames/CH11-E0054_00h33m00s200ms_abrupt_change.jpg,
E00074,1980.6,00:33:00.600,00h33m00s600ms,abrupt_change,49515,908,"44,3,320,140",0.188304,8.8555,0.181585,8.8673,event_frames_full/E00074_00h33m00s600ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00074_00h33m00s600ms_abrupt_change.jpg,,GE00808,CH11,CH11-E0055,event_frames/CH11-E0055_00h33m00s600ms_abrupt_change.jpg,
E00075,1981.2,00:33:01.200,00h33m01s200ms,stable_change,49530,911,"37,0,320,140",0.247656,13.0169,0.0,0.0,event_frames_full/E00075_00h33m01s200ms_stable_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00075_00h33m01s200ms_stable_change.jpg,,GE00809,CH11,CH11-E0056,event_frames/CH11-E0056_00h33m01s200ms_stable_change.jpg,
E00076,1982.2,00:33:02.200,00h33m02s200ms,abrupt_change,49555,916,"37,0,320,140",0.209397,12.0991,0.185915,11.6161,event_frames_full/E00076_00h33m02s200ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00076_00h33m02s200ms_abrupt_change.jpg,,GE00810,CH11,CH11-E0057,event_frames/CH11-E0057_00h33m02s200ms_abrupt_change.jpg,
E00077,1982.8,00:33:02.800,00h33m02s800ms,stable_change,49570,919,"45,0,269,138",0.044754,3.2904,0.0,0.0237,event_frames_full/E00077_00h33m02s800ms_stable_change.jpg,event_crops/E00077_00h33m02s800ms_stable_change_DETAIL.jpg,"220,0,1664,842",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00077_00h33m02s800ms_stable_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00077_00h33m02s800ms_stable_change_DETAIL.jpg,GE00811,CH11,CH11-E0058,event_frames/CH11-E0058_00h33m02s800ms_stable_change.jpg,detail_crops/CH11-E0058_00h33m02s800ms_DETAIL.jpg
E00078,1990.2,00:33:10.200,00h33m10s200ms,abrupt_change,49755,956,"44,0,320,138",0.209464,8.7339,0.209777,8.7347,event_frames_full/E00078_00h33m10s200ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00078_00h33m10s200ms_abrupt_change.jpg,,GE00812,CH11,CH11-E0059,event_frames/CH11-E0059_00h33m10s200ms_abrupt_change.jpg,
E00079,1990.6,00:33:10.600,00h33m10s600ms,abrupt_change,49765,958,"44,0,320,131",0.204174,9.4411,0.204598,9.6542,event_frames_full/E00079_00h33m10s600ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00079_00h33m10s600ms_abrupt_change.jpg,,GE00813,CH11,CH11-E0060,event_frames/CH11-E0060_00h33m10s600ms_abrupt_change.jpg,
E00080,1991.2,00:33:11.200,00h33m11s200ms,stable_change,49780,961,"37,0,320,140",0.24058,13.5076,0.0,0.0048,event_frames_full/E00080_00h33m11s200ms_stable_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00080_00h33m11s200ms_stable_change.jpg,,GE00814,CH11,CH11-E0061,event_frames/CH11-E0061_00h33m11s200ms_stable_change.jpg,
E00081,1994.6,00:33:14.600,00h33m14s600ms,abrupt_change,49865,978,"38,0,320,140",0.68471,21.5557,0.682054,21.5443,event_frames_full/E00081_00h33m14s600ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00081_00h33m14s600ms_abrupt_change.jpg,,GE00815,CH11,CH11-E0062,event_frames/CH11-E0062_00h33m14s600ms_abrupt_change.jpg,
E00082,1995.0,00:33:15.000,00h33m15s000ms,abrupt_change,49875,980,"0,0,320,140",0.887143,50.7988,0.887143,50.7988,event_frames_full/E00082_00h33m15s000ms_abrupt_change.jpg,,,chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00082_00h33m15s000ms_abrupt_change.jpg,,GE00816,CH11,CH11-E0063,event_frames/CH11-E0063_00h33m15s000ms_abrupt_change.jpg,
E00083,1995.8,00:33:15.800,00h33m15s800ms,settled,49895,984,"78,128,239,140",0.042924,1.0398,0.0,0.0,event_frames_full/E00083_00h33m15s800ms_settled.jpg,event_crops/E00083_00h33m15s800ms_settled_DETAIL.jpg,"418,739,1484,842",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00083_00h33m15s800ms_settled.jpg,event_chunks_5fps/chunk_03/event_crops/E00083_00h33m15s800ms_settled_DETAIL.jpg,GE00817,CH11,CH11-E0064,event_frames/CH11-E0064_00h33m15s800ms_settled.jpg,detail_crops/CH11-E0064_00h33m15s800ms_DETAIL.jpg
E00084,1996.8,00:33:16.800,00h33m16s800ms,abrupt_change,49920,989,"77,90,240,140",0.048929,3.3516,0.048728,3.3493,event_frames_full/E00084_00h33m16s800ms_abrupt_change.jpg,event_crops/E00084_00h33m16s800ms_abrupt_change_DETAIL.jpg,"412,511,1490,842",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00084_00h33m16s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_03/event_crops/E00084_00h33m16s800ms_abrupt_change_DETAIL.jpg,GE00818,CH11,CH11-E0065,event_frames/CH11-E0065_00h33m16s800ms_abrupt_change.jpg,detail_crops/CH11-E0065_00h33m16s800ms_DETAIL.jpg
E00085,1997.4,00:33:17.400,00h33m17s400ms,settled,49935,992,"80,90,237,138",0.028415,0.8683,0.0,0.0106,event_frames_full/E00085_00h33m17s400ms_settled.jpg,event_crops/E00085_00h33m17s400ms_settled_DETAIL.jpg,"430,511,1472,842",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00085_00h33m17s400ms_settled.jpg,event_chunks_5fps/chunk_03/event_crops/E00085_00h33m17s400ms_settled_DETAIL.jpg,GE00819,CH11,CH11-E0066,event_frames/CH11-E0066_00h33m17s400ms_settled.jpg,detail_crops/CH11-E0066_00h33m17s400ms_DETAIL.jpg
E00086,1998.6,00:33:18.600,00h33m18s600ms,settled,49965,998,"10,57,53,88",0.012054,0.5215,0.0,0.0104,event_frames_full/E00086_00h33m18s600ms_settled.jpg,event_crops/E00086_00h33m18s600ms_settled_DETAIL.jpg,"10,312,368,559",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00086_00h33m18s600ms_settled.jpg,event_chunks_5fps/chunk_03/event_crops/E00086_00h33m18s600ms_settled_DETAIL.jpg,GE00820,CH11,CH11-E0067,event_frames/CH11-E0067_00h33m18s600ms_settled.jpg,detail_crops/CH11-E0067_00h33m18s600ms_DETAIL.jpg
E00087,1999.6,00:33:19.600,00h33m19s600ms,settled,49990,1003,"0,45,53,88",0.009554,0.6858,0.0,0.0,event_frames_full/E00087_00h33m19s600ms_settled.jpg,event_crops/E00087_00h33m19s600ms_settled_DETAIL.jpg,"0,240,368,559",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00087_00h33m19s600ms_settled.jpg,event_chunks_5fps/chunk_03/event_crops/E00087_00h33m19s600ms_settled_DETAIL.jpg,GE00821,CH11,CH11-E0068,event_frames/CH11-E0068_00h33m19s600ms_settled.jpg,detail_crops/CH11-E0068_00h33m19s600ms_DETAIL.jpg
E00088,2004.8,00:33:24.800,00h33m24s800ms,settled,50120,1029,"0,45,53,88",0.009353,0.7285,0.0,0.0,event_frames_full/E00088_00h33m24s800ms_settled.jpg,event_crops/E00088_00h33m24s800ms_settled_DETAIL.jpg,"0,240,368,559",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00088_00h33m24s800ms_settled.jpg,event_chunks_5fps/chunk_03/event_crops/E00088_00h33m24s800ms_settled_DETAIL.jpg,GE00822,CH11,CH11-E0069,event_frames/CH11-E0069_00h33m24s800ms_settled.jpg,detail_crops/CH11-E0069_00h33m24s800ms_DETAIL.jpg
E00089,2006.4,00:33:26.400,00h33m26s400ms,settled,50160,1037,"0,57,53,123",0.014085,0.8977,0.0,0.0,event_frames_full/E00089_00h33m26s400ms_settled.jpg,event_crops/E00089_00h33m26s400ms_settled_DETAIL.jpg,"0,312,368,769",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00089_00h33m26s400ms_settled.jpg,event_chunks_5fps/chunk_03/event_crops/E00089_00h33m26s400ms_settled_DETAIL.jpg,GE00823,CH11,CH11-E0070,event_frames/CH11-E0070_00h33m26s400ms_settled.jpg,detail_crops/CH11-E0070_00h33m26s400ms_DETAIL.jpg
E00090,2007.4,00:33:27.400,00h33m27s400ms,settled,50185,1042,"0,67,47,123",0.011607,0.7669,0.0,0.0045,event_frames_full/E00090_00h33m27s400ms_settled.jpg,event_crops/E00090_00h33m27s400ms_settled_DETAIL.jpg,"0,372,332,769",chunk_03,event_chunks_5fps/chunk_03/event_frames_full/E00090_00h33m27s400ms_settled.jpg,event_chunks_5fps/chunk_03/event_crops/E00090_00h33m27s400ms_settled_DETAIL.jpg,GE00824,CH11,CH11-E0071,event_frames/CH11-E0071_00h33m27s400ms_settled.jpg,detail_crops/CH11-E0071_00h33m27s400ms_DETAIL.jpg
